loading_id,depot,product,customer,truck_id,volume_loaded_litres,meter_start,meter_end,loading_ts,meter_delta_litres,dispatch_id,volume_dispatched_litres,dispatch_ts,status,invoice_count,volume_invoiced_litres,invoiced_amount_kes,paid_amount_kes,collections_gap_kes,unit_price_kes,invoice_date,payment_lag_days,expected_revenue_kes,invoice_lag_days,dispatch_capture_gap_kes,shrinkage_litres,shrinkage_kes,billing_gap_kes,underbilling_litres,underbilling_kes,total_leakage_kes,collected_revenue_kes,late_invoice_flag,late_payment_flag,is_exception,leakage_category
LD002649,Mombasa,AGO,Amani Petroleum,TRK-128,35100.0,1167521.6,1202634.9,2026-07-13 16:54:00,35113.299999999814,DS002614,35070.0,2026-07-13 17:33:00,Dispatched,1.0,35070.0,5532912.49,5532912.49,0.0,157.77,2026-07-16 23:33:00,1.0,5447520.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5532912.49,False,False,False,none
LD002650,Mombasa,PMS,Summit Downstream Ltd,TRK-677,34700.0,1196634.1,1231334.6,2026-07-13 19:49:00,34700.5,DS002615,34634.0,2026-07-13 21:23:00,Dispatched,1.0,34634.0,5802265.02,5802265.02,0.0,167.53,2026-07-15 05:23:00,30.0,5742850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5802265.02,False,False,False,none
LD002651,Mombasa,PMS,Pioneer Fuels Kenya,TRK-837,29200.0,4414519.7,4443722.2,2026-07-13 19:25:00,29202.5,DS002616,29240.0,2026-07-13 20:17:00,Dispatched,1.0,29240.0,4908568.84,4908568.84,0.0,167.87,2026-07-13 20:17:00,1.0,4832600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4908568.84,False,False,False,none
LD002652,Mombasa,IK,Uhuru Energy Partners,TRK-583,20300.0,3929818.5,3950116.8,2026-07-13 16:15:00,20298.299999999814,DS002617,20326.0,2026-07-13 17:10:00,Dispatched,1.0,20326.0,2797664.6,2797664.6,0.0,137.64,2026-07-15 19:10:00,14.0,2842000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2797664.6,False,False,False,none
LD002653,Mombasa,PMS,Lakeview Energy,TRK-387,34900.0,3628790.6,3663687.7,2026-07-13 21:24:00,34897.10000000009,DS002618,34967.0,2026-07-14 00:21:00,Dispatched,1.0,34967.0,5819445.66,5819445.66,0.0,166.43,2026-07-15 01:21:00,21.0,5775950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5819445.66,False,False,False,none
LD002654,Nairobi,PMS,Rift Valley Fuels Ltd,TRK-108,28400.0,2986580.8,3014980.4,2026-07-13 14:23:00,28399.600000000093,DS002619,28472.0,2026-07-13 14:58:00,Dispatched,1.0,28472.0,4802573.23,4802573.23,0.0,168.68,2026-07-13 15:58:00,14.0,4700200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4802573.23,False,False,False,none
LD002655,Nairobi,AGO,Summit Downstream Ltd,TRK-430,22300.0,4681089.5,4703390.1,2026-07-13 15:11:00,22300.599999999627,DS002620,22342.0,2026-07-13 17:02:00,Dispatched,1.0,22342.0,3469883.89,3469883.89,0.0,155.31,2026-07-13 17:02:00,1.0,3460959.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3469883.89,False,False,False,none
LD002656,Nairobi,PMS,Horizon Oil Marketers,TRK-345,26700.0,3431830.8,3458530.7,2026-07-13 19:11:00,26699.900000000373,DS002621,26786.0,2026-07-13 20:48:00,Dispatched,1.0,26786.0,4452751.45,4452751.45,0.0,166.23,2026-07-14 03:48:00,60.0,4418850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452751.45,False,True,False,none
LD002657,Nairobi,AGO,Nyanza Petroleum Co,TRK-834,21700.0,2816911.3,2838614.5,2026-07-13 13:08:00,21703.200000000186,DS002622,21779.0,2026-07-13 15:46:00,Dispatched,1.0,21779.0,3391713.79,3391713.79,0.0,155.73,2026-07-15 20:46:00,3.0,3367839.9999999995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3391713.79,False,False,False,none
LD002658,Nairobi,PMS,Coastline Energy Ltd,TRK-783,32500.0,4296720.0,4329217.5,2026-07-13 08:59:00,32497.5,DS002623,32620.0,2026-07-13 10:21:00,Dispatched,1.0,32620.0,5448516.47,5448516.47,0.0,167.03,2026-07-15 13:21:00,14.0,5378750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5448516.47,False,False,False,none
LD002659,Nairobi,PMS,Horizon Oil Marketers,TRK-424,31600.0,4330732.9,4362331.8,2026-07-13 10:26:00,31598.89999999944,DS002624,31386.0,2026-07-13 11:28:00,Dispatched,1.0,31386.0,5181046.49,5181046.49,0.0,165.08,2026-07-13 17:28:00,21.0,5229800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5181046.49,False,False,False,none
LD002660,Nairobi,AGO,Pioneer Fuels Kenya,TRK-773,31100.0,3549570.0,3580663.0,2026-07-13 06:28:00,31093.0,DS002625,31122.0,2026-07-13 09:07:00,Dispatched,1.0,31122.0,4741633.95,4741633.95,0.0,152.36,2026-07-13 12:07:00,45.0,4826720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4741633.95,False,True,False,none
LD002661,Nairobi,PMS,Highland Energy Co,TRK-848,31500.0,1897033.5,1928527.6,2026-07-13 05:01:00,31494.100000000093,DS002626,31413.0,2026-07-13 07:04:00,Dispatched,1.0,31413.0,5290871.16,5290871.16,0.0,168.42934963231784,2026-07-13 08:04:00,14.0,5213250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290871.16,False,False,False,none
LD002662,Nairobi,IK,Tsavo Energy Group,TRK-223,32700.0,4659719.7,4692420.7,2026-07-13 16:58:00,32701.0,DS002627,32804.0,2026-07-13 18:43:00,Dispatched,1.0,29788.0,4142828.16,1833117.7,2309710.46,139.07708338928427,2026-07-23 21:43:00,30.0,4578000.0,10.0,0.0,0.0,0.0,0.0,3016.0,419456.48350208136,2729166.9435020816,1833117.7,True,False,True,collections_gap
LD002663,Nairobi,AGO,Highland Energy Co,TRK-260,22700.0,4269649.8,4292350.3,2026-07-13 19:05:00,22700.5,DS002628,22545.0,2026-07-13 19:40:00,Dispatched,1.0,22545.0,3545762.45,3545762.45,0.0,157.27,2026-07-14 01:40:00,3.0,3523039.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3545762.45,False,False,False,none
LD002664,Kisumu,AGO,Tsavo Energy Group,TRK-617,20100.0,1243648.9,1263753.1,2026-07-13 13:47:00,20104.200000000186,DS002629,20189.0,2026-07-13 15:46:00,Dispatched,1.0,20189.0,3148530.94,3148530.94,0.0,155.95,2026-07-14 20:46:00,1.0,3119520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3148530.94,False,False,False,none
LD002665,Kisumu,PMS,Horizon Oil Marketers,TRK-758,26900.0,2597304.6,2624202.6,2026-07-13 20:03:00,26898.0,DS002630,26830.0,2026-07-13 21:28:00,Dispatched,1.0,26830.0,4477709.11,4477709.11,0.0,166.89,2026-07-14 21:28:00,45.0,4451950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4477709.11,False,True,False,none
LD002666,Kisumu,AGO,Mara Fuels,TRK-940,22800.0,4395165.0,4417958.9,2026-07-13 18:50:00,22793.900000000373,DS002631,22725.0,2026-07-13 19:21:00,Dispatched,1.0,22725.0,3475778.72,3475778.72,0.0,152.95,2026-07-13 23:21:00,14.0,3538559.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3475778.72,False,False,False,none
LD002667,Kisumu,IK,Baraka Downstream,TRK-509,24800.0,3394257.4,3419054.1,2026-07-13 19:28:00,24796.700000000186,DS002632,24827.0,2026-07-13 20:08:00,Dispatched,1.0,24827.0,3468229.62,3468229.62,0.0,139.7,2026-07-14 04:08:00,1.0,3472000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3468229.62,False,False,False,none
LD002668,Kisumu,PMS,Rift Valley Fuels Ltd,TRK-163,35100.0,3108903.9,3144003.9,2026-07-13 11:29:00,35100.0,DS002633,35061.0,2026-07-13 12:34:00,Dispatched,1.0,35061.0,5757397.12,5757397.12,0.0,164.21,2026-07-16 18:34:00,14.0,5809050.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5757397.12,False,False,False,none
LD002669,Kisumu,IK,Baraka Downstream,TRK-649,25200.0,1632506.3,1657708.8,2026-07-13 16:52:00,25202.5,DS002634,25335.0,2026-07-13 18:13:00,Dispatched,1.0,25335.0,3607345.24,3607345.24,0.0,142.39,2026-07-13 19:13:00,1.0,3528000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3607345.24,False,False,False,none
LD002670,Kisumu,IK,Amani Petroleum,TRK-146,33900.0,3749497.7,3783386.7,2026-07-13 16:20:00,33889.0,DS002635,34039.0,2026-07-13 17:29:00,Dispatched,1.0,34039.0,4680025.03,4680025.03,0.0,137.49,2026-07-13 21:29:00,1.0,4746000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4680025.03,False,False,False,none
LD002671,Kisumu,IK,Tsavo Energy Group,TRK-167,21800.0,1590985.3,1612778.6,2026-07-13 20:54:00,21793.300000000047,DS002636,21767.0,2026-07-13 22:27:00,Dispatched,1.0,21767.0,3071869.89,3071869.89,0.0,141.13,2026-07-17 06:27:00,1.0,3052000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3071869.89,False,False,False,none
LD002672,Kisumu,PMS,Uhuru Energy Partners,TRK-408,20400.0,4220059.5,4240457.9,2026-07-13 11:07:00,20398.400000000373,DS002637,20464.0,2026-07-13 13:18:00,Dispatched,1.0,20464.0,3420977.46,3420977.46,0.0,167.17,2026-07-13 15:18:00,21.0,3376200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3420977.46,False,False,False,none
LD002673,Kisumu,AGO,Summit Downstream Ltd,TRK-742,20300.0,4322758.4,4343065.9,2026-07-13 11:48:00,20307.5,DS002638,20267.0,2026-07-13 14:03:00,Dispatched,1.0,20267.0,3087569.95,3087569.95,0.0,152.34,2026-07-15 22:03:00,21.0,3150560.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3087569.95,False,False,False,none
LD002674,Kisumu,AGO,Savannah Petroleum,TRK-302,21800.0,4448416.3,4470219.6,2026-07-13 10:58:00,21803.299999999814,DS002639,21764.0,2026-07-13 12:05:00,Dispatched,1.0,21764.0,3396806.2,3396806.2,0.0,156.07,2026-07-14 16:05:00,14.0,3383359.9999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3396806.2,False,False,False,none
LD002675,Kisumu,PMS,Summit Downstream Ltd,TRK-838,33400.0,3611970.9,3645379.9,2026-07-13 09:33:00,33409.0,DS002640,33472.0,2026-07-13 11:59:00,Dispatched,1.0,33472.0,5643012.4,5643012.4,0.0,168.59,2026-07-20 16:59:00,3.0,5527700.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5643012.4,True,False,False,none
LD002676,Kisumu,AGO,Nyanza Petroleum Co,TRK-836,20100.0,3369763.0,3389863.1,2026-07-13 20:50:00,20100.100000000093,DS002641,20188.0,2026-07-13 23:21:00,Dispatched,1.0,20188.0,3144437.23,2221330.72,923106.5099999998,155.76,2026-07-14 06:21:00,7.0,3119520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923106.5099999998,2221330.72,False,False,True,collections_gap
LD002677,Kisumu,AGO,Nyanza Petroleum Co,TRK-254,33600.0,2427599.5,2461198.6,2026-07-13 11:58:00,33599.10000000009,DS002642,33556.0,2026-07-13 12:29:00,Dispatched,1.0,33556.0,5117577.31,5117577.31,0.0,152.51,2026-07-13 13:29:00,7.0,5214720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5117577.31,False,False,False,none
LD002678,Kisumu,PMS,Amani Petroleum,TRK-278,31600.0,1429204.8,1460800.2,2026-07-13 11:57:00,31595.399999999907,DS002643,31565.0,2026-07-13 12:37:00,Cancelled,,,,,0.0,,,,5229800.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,none
LD002679,Eldoret,PMS,Nyanza Petroleum Co,TRK-330,29800.0,3574208.5,3604000.6,2026-07-13 20:44:00,29792.100000000093,DS002644,29827.0,2026-07-13 21:32:00,Dispatched,1.0,29827.0,4973861.6,4973861.6,0.0,166.76,2026-07-13 23:32:00,30.0,4931900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4973861.6,False,False,False,none
LD002680,Eldoret,PMS,Zenith Petroleum,TRK-580,27400.0,2560264.3,2587659.6,2026-07-13 07:32:00,27395.30000000028,DS002645,27327.0,2026-07-13 09:58:00,Dispatched,1.0,27327.0,4509893.1,4509893.1,0.0,165.03,2026-07-14 13:58:00,7.0,4534700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4509893.1,False,False,False,none
LD002681,Eldoret,IK,Savannah Petroleum,TRK-498,33800.0,4717043.9,4750847.7,2026-07-13 22:29:00,33803.799999999814,DS002646,33959.0,2026-07-14 00:32:00,Dispatched,1.0,33959.0,4810251.39,4810251.39,0.0,141.65,2026-07-16 02:32:00,14.0,4732000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4810251.39,False,False,False,none
LD002682,Eldoret,AGO,Amani Petroleum,TRK-949,32500.0,4723230.7,4755728.6,2026-07-13 08:48:00,32497.89999999944,DS002647,32412.0,2026-07-13 10:17:00,Dispatched,1.0,32412.0,4945235.5,4945235.5,0.0,152.57,2026-07-15 10:17:00,60.0,5044000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4945235.5,False,True,False,none
LD002683,Eldoret,PMS,Horizon Oil Marketers,TRK-202,23900.0,3307836.6,3331740.6,2026-07-13 05:31:00,23904.0,DS002648,23855.0,2026-07-13 08:30:00,Dispatched,1.0,23855.0,4014237.56,4014237.56,0.0,168.28,2026-07-15 11:30:00,7.0,3955450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4014237.56,False,False,False,none
LD002684,Eldoret,AGO,Highland Energy Co,TRK-287,20100.0,3259276.7,3279373.9,2026-07-13 22:43:00,20097.19999999972,DS002649,20207.0,2026-07-13 23:27:00,Dispatched,1.0,20207.0,3123791.56,3123791.56,0.0,154.59,2026-07-14 03:27:00,14.0,3119520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3123791.56,False,False,False,none
LD002685,Eldoret,IK,Uhuru Energy Partners,TRK-880,25400.0,2290734.8,2316139.6,2026-07-13 20:42:00,25404.80000000028,DS002650,25416.0,2026-07-13 21:39:00,Dispatched,1.0,25416.0,3572364.63,3572364.63,0.0,140.56,2026-07-24 00:39:00,14.0,3556000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3572364.63,True,False,False,none
LD002686,Eldoret,AGO,Mara Fuels,TRK-368,29700.0,4412691.9,4442393.9,2026-07-13 20:12:00,29702.0,DS002651,29873.0,2026-07-13 22:23:00,Dispatched,1.0,29873.0,4576471.48,4576471.48,0.0,153.2,2026-07-15 06:23:00,3.0,4609440.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4576471.48,False,False,False,none
LD002687,Eldoret,PMS,Baraka Downstream,TRK-265,24200.0,3078007.4,3102206.0,2026-07-13 11:44:00,24198.600000000093,DS002652,24184.0,2026-07-13 13:38:00,Dispatched,1.0,24184.0,3992692.94,3992692.94,0.0,165.1,2026-07-14 13:38:00,21.0,4005100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3992692.94,False,False,False,none
LD002688,Eldoret,AGO,Baraka Downstream,TRK-786,28900.0,3646097.3,3674997.2,2026-07-13 14:16:00,28899.900000000373,DS002653,29118.0,2026-07-13 16:03:00,Dispatched,1.0,29118.0,4512666.21,4512666.21,0.0,154.98,2026-07-13 22:03:00,21.0,4485280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4512666.21,False,False,False,none
LD002689,Eldoret,AGO,Zenith Petroleum,TRK-486,29500.0,3945119.6,3974616.0,2026-07-13 10:11:00,29496.399999999907,DS002654,29554.0,2026-07-13 11:59:00,Dispatched,1.0,29554.0,4629100.94,4629100.94,0.0,156.63,2026-07-13 11:59:00,3.0,4578400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4629100.94,False,False,False,none
LD002690,Nakuru,PMS,Summit Downstream Ltd,TRK-750,30900.0,3430836.4,3461737.0,2026-07-13 06:57:00,30900.600000000093,DS002655,30830.0,2026-07-13 08:23:00,Dispatched,1.0,30830.0,5096155.84,5096155.84,0.0,165.3,2026-07-20 08:23:00,1.0,5113950.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5096155.84,True,False,False,none
LD002691,Nakuru,AGO,Horizon Oil Marketers,TRK-378,26300.0,2061252.4,2087555.0,2026-07-13 12:04:00,26302.600000000093,DS002656,26239.0,2026-07-13 13:31:00,Dispatched,1.0,26239.0,4061049.29,4061049.29,0.0,154.77,2026-07-14 19:31:00,60.0,4081759.9999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4061049.29,False,True,False,none
LD002692,Nakuru,PMS,Delta Oil Marketers,TRK-334,30300.0,3749489.9,3779785.5,2026-07-13 12:00:00,30295.600000000093,,,,,,,,,0.0,,,,5014650.0,,5014650.0,0.0,0.0,0.0,0.0,0.0,5014650.0,0.0,False,False,True,dispatch_capture_gap
LD002693,Nakuru,AGO,Baraka Downstream,TRK-775,26000.0,2049631.3,2075635.1,2026-07-13 22:20:00,26003.800000000047,DS002657,25886.0,2026-07-14 00:24:00,Dispatched,1.0,25886.0,4093125.57,4093125.57,0.0,158.12,2026-07-14 06:24:00,14.0,4035199.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4093125.57,False,False,False,none
LD002694,Nakuru,AGO,Savannah Petroleum,TRK-393,27300.0,3447616.3,3474920.0,2026-07-13 10:25:00,27303.700000000186,,,,,,,,,0.0,,,,4236960.0,,4236960.0,0.0,0.0,0.0,0.0,0.0,4236960.0,0.0,False,False,True,dispatch_capture_gap
LD002695,Nakuru,PMS,Zenith Petroleum,TRK-421,26000.0,3807788.8,3833791.3,2026-07-13 20:42:00,26002.5,DS002658,25895.0,2026-07-13 22:24:00,Dispatched,1.0,25895.0,4219045.66,4219045.66,0.0,162.93,2026-07-14 06:24:00,3.0,4303000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4219045.66,False,False,False,none
LD002696,Kisii,AGO,Mara Fuels,TRK-174,29400.0,2008727.9,2038132.4,2026-07-13 06:23:00,29404.5,DS002659,29342.0,2026-07-13 08:47:00,Dispatched,1.0,29342.0,4582820.53,4582820.53,0.0,156.19,2026-07-14 09:47:00,3.0,4562880.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4582820.53,False,False,False,none
LD002697,Kisii,PMS,Aberdare Oil Traders,TRK-679,23300.0,2361539.4,2384830.0,2026-07-13 18:46:00,23290.600000000093,DS002660,23231.0,2026-07-13 19:18:00,Dispatched,1.0,21288.0,3568114.41,3568114.41,0.0,167.61,2026-07-13 21:18:00,14.0,3856150.0,0.0,0.0,0.0,0.0,0.0,1943.0,325666.23000000004,325666.23000000004,3568114.41,False,False,True,underbilling
LD002698,Kisii,PMS,Pioneer Fuels Kenya,TRK-193,28200.0,1661481.7,1689680.6,2026-07-13 13:01:00,28198.90000000014,DS002661,27982.0,2026-07-13 14:18:00,Dispatched,1.0,27982.0,4574396.76,4574396.76,0.0,163.48,2026-07-13 16:18:00,1.0,4667100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4574396.76,False,False,False,none
LD002699,Kisii,AGO,Mara Fuels,TRK-608,35600.0,1431698.2,1467307.0,2026-07-13 11:37:00,35608.80000000005,DS002662,35690.0,2026-07-13 13:04:00,Dispatched,1.0,35690.0,5475843.63,5475843.63,0.0,153.43,2026-07-13 17:04:00,1.0,5525120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5475843.63,False,False,False,none
LD002700,Kisii,PMS,Baraka Downstream,TRK-272,27000.0,3520138.3,3547139.3,2026-07-13 05:51:00,27001.0,DS002663,27063.0,2026-07-13 08:39:00,Dispatched,1.0,27063.0,4509076.73,4509076.73,0.0,166.61,2026-07-14 12:39:00,21.0,4468500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4509076.73,False,False,False,none
LD002701,Kisii,AGO,Delta Oil Marketers,TRK-846,25400.0,2204636.1,2230035.8,2026-07-13 07:39:00,25399.69999999972,DS002664,25423.0,2026-07-13 10:02:00,Dispatched,1.0,25423.0,3902651.81,3902651.81,0.0,153.51,2026-07-15 17:02:00,21.0,3942079.9999999995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3902651.81,False,False,False,none
LD002702,Kisii,PMS,Pioneer Fuels Kenya,TRK-833,29300.0,2146642.3,2175955.9,2026-07-13 07:12:00,29313.600000000093,DS002665,29200.0,2026-07-13 08:42:00,Dispatched,1.0,29200.0,4739737.42,4739737.42,0.0,162.32,2026-07-13 15:42:00,3.0,4849150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739737.42,False,False,False,none
LD002703,Kisii,AGO,Savannah Petroleum,TRK-635,25900.0,1335591.8,1361485.5,2026-07-13 19:25:00,25893.699999999953,DS002666,26028.0,2026-07-13 20:12:00,Dispatched,1.0,26028.0,3962617.36,3962617.36,0.0,152.24,2026-07-14 00:12:00,1.0,4019679.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3962617.36,False,False,False,none
LD002704,Kisii,PMS,Delta Oil Marketers,TRK-917,33900.0,2939969.1,2973873.5,2026-07-13 18:31:00,33904.39999999991,DS002667,33882.0,2026-07-13 21:31:00,Dispatched,1.0,33882.0,5528000.37,5528000.37,0.0,163.15,2026-07-14 05:31:00,7.0,5610450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5528000.37,False,False,False,none
LD002705,Kisii,PMS,Rift Valley Fuels Ltd,TRK-447,24900.0,3070555.7,3095461.2,2026-07-13 17:43:00,24905.5,DS002668,24838.0,2026-07-13 18:31:00,Dispatched,1.0,24838.0,4091570.47,4091570.47,0.0,164.73,2026-07-14 21:31:00,3.0,4120950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4091570.47,False,False,False,none
LD002706,Mombasa,AGO,Nyanza Petroleum Co,TRK-312,25900.0,1500312.9,1526202.8,2026-07-14 18:22:00,25889.90000000014,DS002669,25918.0,2026-07-14 20:59:00,Dispatched,1.0,25918.0,4006362.22,4006362.22,0.0,154.58,2026-07-14 21:59:00,7.0,4019679.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4006362.22,False,False,False,none
LD002707,Mombasa,PMS,Summit Downstream Ltd,TRK-292,20700.0,2126038.5,2146740.3,2026-07-14 07:40:00,20701.799999999814,DS002670,20711.0,2026-07-14 08:21:00,Dispatched,1.0,20711.0,3452374.04,3452374.04,0.0,166.69,2026-07-14 14:21:00,3.0,3425850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3452374.04,False,False,False,none
LD002708,Mombasa,PMS,Savannah Petroleum,TRK-700,20300.0,3082282.2,3102574.4,2026-07-14 08:09:00,20292.19999999972,DS002671,20148.0,2026-07-14 10:09:00,Dispatched,1.0,20148.0,3287414.95,3287414.95,0.0,163.16,2026-07-14 13:09:00,3.0,3359650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3287414.95,False,False,False,none
LD002709,Mombasa,AGO,Summit Downstream Ltd,TRK-389,26300.0,3308489.1,3334793.8,2026-07-14 16:31:00,26304.69999999972,DS002672,26298.0,2026-07-14 18:35:00,Dispatched,1.0,26298.0,4036452.16,4036452.16,0.0,153.49,2026-07-15 00:35:00,7.0,4081759.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4036452.16,False,False,False,none
LD002710,Mombasa,AGO,Baraka Downstream,TRK-674,35800.0,1553061.4,1588868.5,2026-07-14 06:00:00,35807.10000000009,DS002673,35813.0,2026-07-14 06:31:00,Dispatched,1.0,35813.0,5665643.31,4706403.26,959240.0499999998,158.2,2026-07-16 10:31:00,3.0,5556160.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,959240.0499999998,4706403.26,False,False,True,collections_gap
LD002711,Mombasa,PMS,Uhuru Energy Partners,TRK-404,26900.0,2699322.9,2726231.8,2026-07-14 22:42:00,26908.899999999907,DS002674,26869.0,2026-07-15 00:34:00,Dispatched,1.0,26869.0,4480618.91,4480618.91,0.0,166.76,2026-07-15 07:34:00,3.0,4451950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4480618.91,False,False,False,none
LD002712,Mombasa,IK,Equator Fuels,TRK-455,27800.0,3069730.2,3097525.7,2026-07-14 07:26:00,27795.5,DS002675,27690.0,2026-07-14 10:24:00,Dispatched,1.0,27690.0,3809365.59,3809365.59,0.0,137.57,2026-07-14 16:24:00,3.0,3892000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3809365.59,False,False,False,none
LD002713,Mombasa,PMS,Rift Valley Fuels Ltd,TRK-461,26900.0,4966797.8,4993696.8,2026-07-14 15:02:00,26899.0,DS002676,26796.0,2026-07-14 17:10:00,Dispatched,1.0,26796.0,4502325.12,4502325.12,0.0,168.02,2026-07-14 18:10:00,7.0,4451950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4502325.12,False,False,False,none
LD002714,Mombasa,AGO,Summit Downstream Ltd,TRK-678,21800.0,4359058.9,4380861.2,2026-07-14 06:37:00,21802.299999999814,DS002677,21834.0,2026-07-14 08:58:00,Dispatched,1.0,21834.0,3455669.99,3455669.99,0.0,158.27,2026-07-14 16:58:00,30.0,3383359.9999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3455669.99,False,False,False,none
LD002715,Mombasa,IK,Horizon Oil Marketers,TRK-679,36000.0,2170435.6,2206438.2,2026-07-14 19:05:00,36002.60000000009,DS002678,36082.0,2026-07-14 20:31:00,Cancelled,,,,,0.0,,,,5040000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,none
LD002716,Mombasa,AGO,Mara Fuels,TRK-811,31400.0,2182553.3,2213952.5,2026-07-14 17:14:00,31399.200000000186,DS002679,28890.0,2026-07-14 20:10:00,Dispatched,1.0,28890.0,4427698.93,4427698.93,0.0,153.26,2026-07-14 21:10:00,7.0,4873280.0,0.0,0.0,2510.0,389552.0,0.0,0.0,0.0,389552.0,4427698.93,False,False,True,shrinkage
LD002717,Nairobi,AGO,Zenith Petroleum,TRK-641,34800.0,4410664.6,4445462.0,2026-07-14 10:23:00,34797.40000000037,DS002680,34753.0,2026-07-14 11:43:00,Dispatched,1.0,34753.0,5485679.86,4077952.27,1407727.5900000003,157.85,2026-07-16 11:43:00,1.0,5400960.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1407727.5900000003,4077952.27,False,False,True,collections_gap
LD002718,Nairobi,PMS,Coastline Energy Ltd,TRK-180,28100.0,2857327.0,2885433.8,2026-07-14 11:27:00,28106.799999999814,DS002681,28027.0,2026-07-14 14:12:00,Dispatched,1.0,28027.0,4683962.46,4683962.46,0.0,167.12,2026-07-16 19:12:00,30.0,4650550.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4683962.46,False,False,False,none
