invoice_id,dispatch_id,customer,product,volume_invoiced_litres,unit_price_kes,amount_kes,invoice_date,currency
INV002025,DS002050,Lakeview Energy,IK,26094,137.38,"3,584,826.70",2026-07-04 17:58,KES
INV002026,DS002051,Rift Valley Fuels Ltd,AGO,29775,157.35,4684969.78,05/07/2026 01:53,KES
INV002027,DS002052,Nyanza Petroleum Co,PMS,29705,168.53,5006191.65,2026-07-05 22:08,KES
INV002028,DS002053,Amani Petroleum,PMS,26467,163.60,4329946.39,2026-07-04 22:53,KES
INV002029,DS002054,Tsavo Energy Group,PMS,25095,165.75,4159506.87,05/07/2026 16:20,KES
INV002030,DS002055,Baraka Downstream,PMS,26788,164.49,4406376.18,2026-07-05 17:28,KES
INV002031,DS002056,Uhuru Energy Partners,AGO,25152,152.31,3830988.56,2026-07-04 15:03,KES
INV002032,DS002057,Tsavo Energy Group,AGO,28065,155.34,"4,359,740.19",2026-07-05 13:53,KES
INV002033,DS002058,Lakeview Energy,PMS,21162,164.18,3474349.93,06/07/2026 13:54,KES
INV002034,DS002059,Zenith Petroleum,AGO,34041,154.74,5267417.56,2026-07-07 03:15,KES
INV002035,DS002060,Tsavo Energy Group,AGO,34436,158.17,5446634.51,04/07/2026 19:47,KES
INV002036,DS002061,Delta Oil Marketers,PMS,27674,166.36,4603767.71,05/07/2026 19:54,KES
INV002037,DS002062,Nyanza Petroleum Co,AGO,24809,154.35,3829166.32,2026-07-05 14:42,KES
INV002038,DS002063,Summit Downstream Ltd,PMS,28160,167.95,"4,729,504.78",06/07/2026 12:44,KES
INV002039,DS002065,Aberdare Oil Traders,AGO,33574,156.17,5243408.09,2026-07-05 01:34,KES
INV002040,DS002066,Lakeview Energy,PMS,33637,163.45,5497921.68,2026-07-06 13:54,KES
INV002041,DS002067,Summit Downstream Ltd,AGO,25870,,3952196.24,05/07/2026 03:12,KES
INV002042,DS002068,Uhuru Energy Partners,PMS,31527,167.49,5280526.83,05/07/2026 08:25,KES
INV002043,DS002069,Coastline Energy Ltd,AGO,25238,153.21,3866766.93,2026-07-05 12:01,KES
INV002044,DS002070,Summit Downstream Ltd,IK,33442,141.88,4744604.86,2026-07-05 17:54,KES
INV002045,DS002071,Nyanza Petroleum Co,AGO,25620,157.27,4029131.88,2026-07-05 00:51,KES
INV002046,DS002072,Summit Downstream Ltd,PMS,31169,162.33,5059786.08,07/07/2026 00:14,KES
INV002047,DS002073,Amani Petroleum,AGO,23065,155.47,3585836.82,04/07/2026 19:00,KES
INV002048,DS002074,Amani Petroleum,PMS,30955,168.02,5201031.61,2026-07-06 20:46,KES
INV002049,DS002075,Amani Petroleum,PMS,25393,164.71,4182427.16,2026-07-06 00:44,KES
INV002050,DS002076,Crescent Oil Ltd,AGO,24026,156.81,3767620.43,05/07/2026 02:00,KES
INV002051,DS002077,Amani Petroleum,AGO,22676,156.41,"3,546,826.46",2026-07-05 05:24,KES
INV002052,DS002078,Summit Downstream Ltd,IK,24979,137.71,3439855.63,04/07/2026 20:24,KES
INV002053,DS002079,Crescent Oil Ltd,PMS,31112,164.08,5104739.83,04/07/2026 13:59,KES
INV002054,DS002080,Equator Fuels,PMS,30049,163.26,4905650.93,05/07/2026 07:10,KES
INV002055,DS002081,,PMS,30884,165.86,5122416.36,11/07/2026 21:56,KES
INV002056,DS002082,Lakeview Energy,PMS,27173,165.07,4485384.01,06/07/2026 03:01,KES
INV002057,DS002083,Mara Fuels,PMS,24091,162.34,"3,910,899.19",06/07/2026 02:47,KES
INV002058,DS002084,Mara Fuels,AGO,32453,155.56,5048294.93,15/07/2026 05:21,KES
INV002059,DS002085,Aberdare Oil Traders,AGO,30375,155.76,4731166.90,05/07/2026 05:39,KES
INV002060,DS002086,Aberdare Oil Traders,AGO,31696,152.25,4825564.68,04/07/2026 22:29,KES
INV002061,DS002087,Pioneer Fuels Kenya,IK,23363,137.26,3206786.09,2026-07-08 02:30,KES
INV002062,DS002088,Nyanza Petroleum Co,AGO,35031,158.07,5537237.96,2026-07-05 23:46,KES
INV002063,DS002089,Zenith Petroleum,IK,27557,138.62,3820045.11,2026-07-05 02:52,KES
INV002064,DS002090,Crescent Oil Ltd,PMS,26448,162.63,4301218.27,04/07/2026 17:58,KES
INV002065,DS002091,Summit Downstream Ltd,IK,20205,141.81,2865207.91,04/07/2026 14:56,KES
INV002066,DS002092,Horizon Oil Marketers,IK,27164,141.27,3837445.25,2026-07-06 22:41,KES
INV002067,DS002093,Nyanza Petroleum Co,AGO,26043,157.19,"4,093,812.40",2026-07-05 04:26,KES
INV002068,DS002094,Summit Downstream Ltd,PMS,20243,164.20,3323992.38,05/07/2026 18:54,KES
INV002069,DS002095,Highland Energy Co,AGO,35660,152.50,5438302.85,2026-07-04 13:01,KES
INV002070,DS002096,Tsavo Energy Group,IK,24060,140.67,3384449.27,2026-07-11 10:02,KES
INV002071,DS002097,Tsavo Energy Group,AGO,27269,156.30,4262041.88,2026-07-06 17:41,KES
INV002072,DS002098,,IK,28367,,3894694.40,2026-07-05 16:29,KES
INV002073,DS002099,Aberdare Oil Traders,AGO,20645,157.20,3245335.72,05/07/2026 23:56,KES
INV002074,DS002100,Lakeview Energy,AGO,22088,158.03,3490608.09,2026-07-04 19:11,KES
INV002075,DS002101,Delta Oil Marketers,AGO,29437,153.90,"4,530,226.87",05/07/2026 05:26,KES
INV002076,DS002102,Tsavo Energy Group,PMS,21170,167.49,3545848.78,2026-07-05 21:07,KES
INV002077,DS002103,Summit Downstream Ltd,IK,23945,140.81,3371757.51,2026-07-05 19:09,KES
INV002078,DS002104,Baraka Downstream,PMS,34743,166.37,5780158.94,06/07/2026 01:13,KES
INV002079,DS002105,Baraka Downstream,PMS,23010,162.45,3737881.35,05/07/2026 05:44,KES
INV002080,DS002106,Uhuru Energy Partners,AGO,34371,153.87,5288682.38,2026-07-06 01:03,KES
INV002081,DS002107,Tsavo Energy Group,AGO,28429,155.92,4432507.78,2026-07-05 10:32,KES
INV002082,DS002108,Tsavo Energy Group,PMS,21079,162.45,3424218.95,2026-07-06 23:10,KES
INV002083,DS002109,Uhuru Energy Partners,PMS,25336,162.79,4124439.65,2026-07-05 21:40,KES
INV002084,DS002110,Uhuru Energy Partners,AGO,30639,152.13,4661245.38,2026-07-05 11:19,KES
INV002085,DS002111,Amani Petroleum,PMS,27864,164.58,4585791.17,2026-07-06 11:00,KES
INV002086,DS002112,Zenith Petroleum,PMS,30657,166.96,5118549.83,2026-07-06 08:29,KES
INV002087,DS002113,Amani Petroleum,PMS,35150,163.23,5737530.77,06/07/2026 05:06,KES
INV002088,DS002114,Crescent Oil Ltd,AGO,31409,152.84,4800584.24,2026-07-06 06:22,KES
INV002089,DS002115,Highland Energy Co,AGO,29514,158.27,4671139.82,08/07/2026 03:22,KES
INV002090,DS002116,Lakeview Energy,PMS,32336,167.41,5413423.72,2026-07-06 00:13,KES
INV002091,DS002117,Mara Fuels,IK,35374,139.00,"4,917,125.37",07/07/2026 18:43,KES
INV002092,DS002118,Nyanza Petroleum Co,PMS,25028,165.92,4152663.57,05/07/2026 15:45,KES
INV002093,DS002119,Savannah Petroleum,PMS,30202,164.75,4975675.53,08/07/2026 23:57,KES
INV002094,DS002120,Lakeview Energy,PMS,31357,164.67,5163515.01,06/07/2026 00:24,KES
INV002095,DS002121,Crescent Oil Ltd,AGO,33955,157.93,5362397.61,2026-07-05 15:42,KES
INV002096,DS002122,Summit Downstream Ltd,AGO,27774,152.41,4233078.92,06/07/2026 19:11,KES
INV002097,DS002123,Mara Fuels,PMS,26057,162.52,4234846.95,05/07/2026 23:47,KES
INV002098,DS002124,Coastline Energy Ltd,PMS,35852,168.19,"6,029,936.49",07/07/2026 18:40,KES
INV002099,DS002125,Horizon Oil Marketers,PMS,32409,165.10,5350878.87,05/07/2026 10:47,KES
INV002100,DS002126,Horizon Oil Marketers,AGO,23490,153.00,3593910.67,2026-07-12 22:40,KES
INV002101,DS002127,Crescent Oil Ltd,AGO,28009,153.98,4312964.10,06/07/2026 05:03,KES
INV002102,DS002128,Equator Fuels,PMS,21913,162.43,3559331.41,05/07/2026 22:19,KES
INV002103,DS002129,Tsavo Energy Group,IK,34378,140.40,4826606.52,2026-07-12 12:48,KES
INV002104,DS002130,Mara Fuels,AGO,23643,154.45,3651585.98,2026-07-05 20:13,KES
INV002105,DS002131,Tsavo Energy Group,AGO,30145,154.37,4653524.01,2026-07-08 01:40,KES
INV002106,DS002132,Delta Oil Marketers,IK,21207,137.77,2921694.52,2026-07-05 21:04,KES
INV002107,DS002133,Savannah Petroleum,AGO,27085,153.22,4149881.03,07/07/2026 22:42,KES
INV002108,DS002134,Mara Fuels,PMS,26736,,4411879.50,2026-07-05 20:43,KES
INV002109,DS002135,Horizon Oil Marketers,AGO,21679,158.09,3427161.74,2026-07-05 12:47,KES
INV002110,DS002136,Mara Fuels,AGO,34550,153.04,5287668.19,07/07/2026 02:45,KES
INV002111,DS002137,Uhuru Energy Partners,PMS,24845,165.96,4123332.46,2026-07-06 08:00,KES
INV002112,DS002138,Aberdare Oil Traders,IK,35512,141.54,5026222.66,2026-07-05 15:30,KES
INV002113,DS002139,Zenith Petroleum,AGO,25491,154.79,3945653.41,06/07/2026 08:24,KES
INV002114,DS002140,Mara Fuels,PMS,28721,164.78,4732549.49,2026-07-12 10:57,KES
INV002115,DS002141,Mara Fuels,PMS,34053,166.60,5673141.72,2026-07-05 08:53,KES
INV002116,DS002142,Savannah Petroleum,AGO,26879,155.98,4192681.64,2026-07-07 11:47,KES
INV002117,DS002143,Pioneer Fuels Kenya,AGO,20786,154.41,3209590.35,2026-07-07 02:35,KES
INV002118,DS002144,Savannah Petroleum,PMS,33654,,5502239.60,06/07/2026 23:46,KES
INV002119,DS002145,Savannah Petroleum,AGO,34675,153.47,5321599.08,2026-07-06 18:56,KES
INV002120,DS002146,Delta Oil Marketers,PMS,34588,168.37,5823633.62,05/07/2026 22:51,KES
INV002121,DS002147,Nyanza Petroleum Co,PMS,20656,163.49,3377084.64,2026-07-05 23:33,KES
INV002122,DS002148,Equator Fuels,AGO,24227,154.15,3734529.53,2026-07-05 10:14,KES
INV002123,DS002149,Amani Petroleum,IK,27751,137.59,3818214.84,2026-07-06 07:20,KES
INV002124,DS002150,Uhuru Energy Partners,AGO,25147,153.91,"3,870,485.17",05/07/2026 20:25,KES
INV002125,DS002151,Baraka Downstream,AGO,26918,152.83,4113779.63,05/07/2026 17:20,KES
INV002126,DS002152,Uhuru Energy Partners,PMS,24649,164.07,4044168.08,2026-07-05 17:17,KES
INV002127,DS002153,Equator Fuels,IK,29147,142.16,"4,143,538.58",2026-07-06 01:05,KES
INV002128,DS002154,Nyanza Petroleum Co,AGO,22230,153.39,3409962.03,2026-07-08 15:14,KES
INV002129,DS002155,Summit Downstream Ltd,AGO,28548,155.49,4439031.11,05/07/2026 15:25,KES
INV002130,DS002156,Horizon Oil Marketers,AGO,35361,158.04,5588467.44,06/07/2026 14:10,KES
INV002131,DS002157,Baraka Downstream,PMS,21730,166.28,"3,613,318.43",2026-07-06 00:55,KES
INV002132,DS002158,Amani Petroleum,PMS,22684,165.17,"3,746,686.66",2026-07-08 22:37,KES
INV002133,DS002159,Summit Downstream Ltd,AGO,25667,154.44,3963990.76,2026-07-05 19:49,KES
INV002134,DS002160,Savannah Petroleum,AGO,22073,152.20,3359495.10,05/07/2026 17:33,KES
INV002135,DS002161,Kilele Fuels,PMS,20673,163.77,3385583.41,2026-07-07 10:48,KES
INV002136,DS002162,Aberdare Oil Traders,AGO,31252,157.51,4922566.90,05/07/2026 16:17,KES
INV002137,DS002163,Pioneer Fuels Kenya,AGO,27069,153.58,4157225.68,2026-07-05 23:53,KES
INV002138,DS002164,Delta Oil Marketers,PMS,24230,163.78,3968446.60,2026-07-05 21:41,KES
INV002139,DS002165,Nyanza Petroleum Co,PMS,24957,167.76,4186759.31,05/07/2026 13:55,KES
INV002140,DS002166,Aberdare Oil Traders,PMS,23606,165.91,"3,916,459.14",05/07/2026 23:11,KES
INV002141,DS002167,Pioneer Fuels Kenya,AGO,33137,157.99,5235335.46,2026-07-05 11:46,KES
INV002142,DS002168,Highland Energy Co,PMS,30605,168.17,5146808.25,06/07/2026 17:20,KES
INV002143,DS002169,Baraka Downstream,AGO,29002,157.13,4557045.17,2026-07-06 01:52,KES
INV002144,DS002170,Equator Fuels,AGO,28315,156.46,4430162.33,09/07/2026 13:28,KES
INV002145,DS002171,Equator Fuels,PMS,28710,162.30,4659531.08,06/07/2026 15:38,KES
INV002146,DS002172,Nyanza Petroleum Co,PMS,26335,162.97,4291862.37,06/07/2026 17:54,KES
INV002147,DS002173,Mara Fuels,AGO,24393,155.55,3794426.24,2026-07-08 13:49,KES
INV002148,DS002174,Uhuru Energy Partners,PMS,27480,163.86,4502982.21,2026-07-07 10:01,KES
INV002149,DS002175,Highland Energy Co,AGO,20713,153.38,3176923.69,2026-07-06 14:14,KES
INV002150,DS002176,Aberdare Oil Traders,PMS,28755,167.09,4804665.70,06/07/2026 18:44,KES
INV002151,DS002177,Equator Fuels,IK,27366,141.11,3861677.36,2026-07-07 01:54,KES
INV002152,DS002178,Nyanza Petroleum Co,AGO,23097,157.59,3639921.29,08/07/2026 03:23,KES
INV002153,DS002179,Delta Oil Marketers,AGO,28200,154.89,"4,368,036.70",06/07/2026 14:34,KES
INV002154,DS002180,Nyanza Petroleum Co,PMS,31147,164.41,5120838.21,07/07/2026 04:29,KES
INV002155,DS002181,Kilele Fuels,AGO,24837,,3890588.17,07/07/2026 19:27,KES
INV002156,DS002182,Aberdare Oil Traders,IK,22531,138.42,3118770.67,2026-07-06 11:42,KES
INV002157,DS002183,Baraka Downstream,AGO,32422,154.47,5008236.00,2026-07-07 17:31,KES
INV002158,DS002184,Uhuru Energy Partners,AGO,24524,157.29,"3,857,299.65",2026-07-07 23:01,KES
INV002159,DS002185,Savannah Petroleum,PMS,20340,166.51,3386804.16,2026-07-07 17:53,KES
INV002160,DS002186,Lakeview Energy,PMS,22962,167.51,3846362.58,2026-07-07 19:36,KES
INV002161,DS002187,Amani Petroleum,AGO,21026,152.50,"3,206,430.08",07/07/2026 17:46,KES
INV002162,DS002188,Crescent Oil Ltd,AGO,24168,158.24,3824288.13,06/07/2026 13:46,KES
INV002163,DS002189,Mara Fuels,PMS,30998,166.07,"5,147,966.39",2026-07-07 04:16,KES
INV002164,DS002190,Highland Energy Co,PMS,23580,166.07,"3,916,001.76",2026-07-09 00:26,KES
INV002165,DS002191,Savannah Petroleum,AGO,35557,152.59,5425786.95,06/07/2026 11:33,KES
INV002166,DS002192,Pioneer Fuels Kenya,AGO,27256,153.23,4176335.35,2026-07-07 03:43,KES
INV002167,DS002193,Nyanza Petroleum Co,AGO,33103,156.53,5181775.38,14/07/2026 02:27,KES
INV002168,DS002194,Mara Fuels,PMS,22866,165.08,"3,774,630.48",09/07/2026 04:39,KES
INV002169,DS002195,Tsavo Energy Group,PMS,31312,163.96,5133779.72,06/07/2026 17:53,KES
INV002170,DS002196,Lakeview Energy,AGO,26694,155.12,4140717.92,06/07/2026 16:53,KES
INV002171,DS002197,Mara Fuels,PMS,28304,,4671834.53,2026-07-08 00:36,KES
INV002172,DS002198,Rift Valley Fuels Ltd,PMS,22795,168.72,"3,846,065.70",2026-07-07 13:52,KES
INV002173,DS002199,Pioneer Fuels Kenya,PMS,32888,166.26,5468060.24,2026-07-06 12:46,KES
INV002174,DS002200,Highland Energy Co,IK,19967,139.81,"2,791,646.07",2026-07-06 10:52,KES
INV002175,DS002201,Summit Downstream Ltd,AGO,34668,155.56,5392997.67,06/07/2026 22:11,KES
INV002176,DS002202,Lakeview Energy,AGO,35252,152.32,5369739.24,06/07/2026 21:34,KES
INV002177,DS002203,Lakeview Energy,PMS,33376,163.04,"5,441,591.29",2026-07-09 06:39,KES
INV002178,DS002204,Amani Petroleum,PMS,23054,165.35,3811953.90,07/07/2026 02:25,KES
INV002179,DS002205,Nyanza Petroleum Co,PMS,27257,166.99,4551752.93,06/07/2026 21:38,KES
INV002180,DS002206,Amani Petroleum,PMS,29614,164.15,4861000.61,08/07/2026 03:48,KES
INV002181,DS002207,Aberdare Oil Traders,PMS,23714,167.27,3966675.87,2026-07-06 12:44,KES
INV002182,DS002208,Pioneer Fuels Kenya,PMS,34747,168.08,5840274.99,2026-07-06 14:22,KES
INV002183,DS002209,Equator Fuels,AGO,26124,156.55,"4,089,744.19",2026-07-06 14:14,KES
INV002184,DS002210,Crescent Oil Ltd,AGO,29816,156.14,4655421.18,2026-07-13 10:19,KES
INV002185,DS002211,Savannah Petroleum,PMS,33128,165.95,5497465.16,2026-07-06 14:09,KES
INV002186,DS002212,Highland Energy Co,AGO,26348,155.73,4103083.48,2026-07-07 16:49,KES
INV002187,DS002213,Tsavo Energy Group,AGO,30622,156.43,4790271.40,06/07/2026 22:45,KES
INV002188,DS002214,Equator Fuels,AGO,25502,152.19,3881066.28,06/07/2026 22:14,KES
INV002189,DS002215,Summit Downstream Ltd,PMS,27053,162.96,4408664.22,2026-07-07 07:39,KES
INV002190,DS002216,Coastline Energy Ltd,AGO,26796,157.47,4219617.48,08/07/2026 21:26,KES
INV002191,DS002217,Equator Fuels,PMS,29552,166.59,4923033.33,14/07/2026 00:17,KES
INV002192,DS002218,Summit Downstream Ltd,AGO,28991,154.28,"4,472,817.32",07/07/2026 09:49,KES
INV002193,DS002219,Coastline Energy Ltd,PMS,21347,163.45,3489169.96,07/07/2026 23:35,KES
INV002194,DS002220,Highland Energy Co,AGO,30533,156.55,"4,780,030.08",06/07/2026 22:38,KES
INV002195,DS002221,Coastline Energy Ltd,AGO,33296,153.74,5118771.51,2026-07-07 01:17,KES
INV002196,DS002222,Nyanza Petroleum Co,AGO,35109,153.20,5378698.99,08/07/2026 12:07,KES
INV002197,DS002223,Baraka Downstream,AGO,25171,152.20,3831150.43,2026-07-06 20:18,KES
INV002198,DS002224,Coastline Energy Ltd,AGO,32947,155.93,5137489.80,08/07/2026 21:54,KES
INV002199,DS002225,Zenith Petroleum,PMS,23774,163.61,"3,889,636.79",07/07/2026 13:26,KES
INV002200,DS002226,Nyanza Petroleum Co,AGO,28238,155.80,4399432.57,2026-07-07 14:38,KES
INV002201,DS002227,Kilele Fuels,PMS,31756,165.09,5242547.45,2026-07-06 23:55,KES
INV002202,DS002228,Pioneer Fuels Kenya,AGO,28900,155.16,4484076.54,07/07/2026 15:29,KES
INV002203,DS002229,Mara Fuels,PMS,24112,163.39,"3,939,613.50",2026-07-07 23:11,KES
INV002204,DS002230,Uhuru Energy Partners,PMS,30611,165.24,5058221.51,09/07/2026 06:29,KES
INV002205,DS002231,Rift Valley Fuels Ltd,IK,23106,142.14,3284200.03,2026-07-08 13:37,KES
INV002206,DS002232,Baraka Downstream,AGO,29510,156.00,4603688.97,2026-07-09 11:56,KES
INV002207,DS002233,Delta Oil Marketers,AGO,33356,152.36,5082177.49,2026-07-09 21:07,KES
INV002208,DS002234,Zenith Petroleum,IK,35116,139.92,"4,913,519.29",2026-07-09 20:06,KES
INV002209,DS002235,Horizon Oil Marketers,PMS,27103,163.12,4420914.61,2026-07-07 15:12,KES
INV002210,DS002236,Summit Downstream Ltd,AGO,28152,152.37,4289651.16,2026-07-07 14:29,KES
INV002211,DS002237,Tsavo Energy Group,AGO,30677,,"4,671,589.66",07/07/2026 23:50,KES
INV002212,DS002238,Mara Fuels,PMS,31625,163.84,"5,181,307.98",10/07/2026 03:47,KES
INV002213,DS002239,Amani Petroleum,IK,28817,141.81,4086458.39,08/07/2026 00:48,KES
INV002214,DS002240,Delta Oil Marketers,AGO,31946,157.28,5024574.47,2026-07-07 21:12,KES
INV002215,DS002241,Baraka Downstream,AGO,31292,154.22,4825830.94,08/07/2026 13:02,KES
INV002216,DS002242,Equator Fuels,IK,31156,137.71,4290566.26,07/07/2026 11:48,KES
INV002217,DS002243,Mara Fuels,PMS,30779,163.12,5020641.67,2026-07-08 02:06,KES
INV002218,DS002244,Mara Fuels,AGO,31787,152.42,4845125.52,2026-07-07 19:02,KES
INV002219,DS002245,Delta Oil Marketers,PMS,36092,163.15,5888472.16,08/07/2026 11:09,KES
INV002220,DS002246,Aberdare Oil Traders,AGO,33027,153.45,5068007.36,10/07/2026 02:33,KES
INV002221,DS002247,Amani Petroleum,PMS,24897,163.45,4069340.43,10/07/2026 07:57,KES
INV002222,DS002248,Highland Energy Co,PMS,32786,164.39,5389852.97,10/07/2026 07:27,KES
INV002223,DS002249,Zenith Petroleum,PMS,34159,162.45,5548990.91,2026-07-08 15:38,KES
INV002224,DS002249,Zenith Petroleum,PMS,34159,162.45,5548990.91,08/07/2026 16:38,KES
INV002225,DS002250,Rift Valley Fuels Ltd,AGO,29592,153.02,4528139.86,2026-07-09 04:07,KES
INV002226,DS002251,Coastline Energy Ltd,IK,30142,137.99,4159343.14,08/07/2026 09:14,KES
INV002227,DS002252,Crescent Oil Ltd,IK,35393,137.82,4877844.74,07/07/2026 18:01,KES
INV002228,DS002253,Coastline Energy Ltd,AGO,22425,155.79,3493596.36,07/07/2026 19:05,KES
INV002229,DS002254,Baraka Downstream,PMS,28115,165.16,4643574.70,15/07/2026 03:44,KES
INV002230,DS002255,Mara Fuels,AGO,34429,155.44,5351807.24,08/07/2026 20:32,KES
INV002231,DS002256,Equator Fuels,AGO,25731,152.50,3923917.90,2026-07-08 18:54,KES
INV002232,DS002257,Pioneer Fuels Kenya,AGO,25199,157.58,3970808.59,08/07/2026 02:48,KES
INV002233,DS002258,Summit Downstream Ltd,IK,20849,140.64,2932208.82,07/07/2026 22:41,KES
INV002234,DS002259,Equator Fuels,AGO,26854,154.45,"4,147,549.33",08/07/2026 21:34,KES
INV002235,DS002260,Nyanza Petroleum Co,PMS,22608,165.87,3749925.17,2026-07-07 20:32,KES
INV002236,DS002261,Rift Valley Fuels Ltd,AGO,25108,154.50,3879188.61,07/07/2026 20:18,KES
INV002237,DS002262,Rift Valley Fuels Ltd,IK,20279,142.72,2894152.10,2026-07-08 02:20,KES
INV002238,DS002263,Baraka Downstream,AGO,31506,152.95,"4,818,813.57",07/07/2026 20:42,KES
INV002239,DS002264,Lakeview Energy,AGO,21781,157.51,3430649.79,08/07/2026 00:32,KES
INV002240,DS002265,Baraka Downstream,AGO,31598,154.07,"4,868,210.19",09/07/2026 15:53,KES
INV002241,DS002266,Equator Fuels,AGO,24733,152.94,3782632.86,2026-07-08 15:41,KES
INV002242,DS002267,Amani Petroleum,PMS,31382,162.66,5104457.68,10/07/2026 00:56,KES
INV002243,DS002268,Rift Valley Fuels Ltd,AGO,26588,155.49,4134188.35,2026-07-09 15:52,KES
INV002244,DS002269,Savannah Petroleum,IK,35571,142.03,5052163.94,08/07/2026 00:30,KES
INV002245,DS002270,Crescent Oil Ltd,PMS,28345,163.87,4645002.61,2026-07-17 14:42,KES
INV002246,DS002271,Savannah Petroleum,IK,24349,141.40,3442971.28,2026-07-10 02:13,KES
INV002247,DS002272,Mara Fuels,AGO,22772,158.04,3598853.15,09/07/2026 11:56,KES
INV002248,DS002273,Uhuru Energy Partners,AGO,28012,156.28,4377749.96,08/07/2026 20:13,KES
INV002249,DS002274,Rift Valley Fuels Ltd,PMS,22762,165.36,3764027.46,2026-07-09 21:56,KES
INV002250,DS002275,Kilele Fuels,PMS,22335,164.30,3669629.21,08/07/2026 13:15,KES
INV002251,DS002276,Rift Valley Fuels Ltd,AGO,29447,156.36,4604212.29,09/07/2026 16:15,KES
INV002252,DS002277,Summit Downstream Ltd,AGO,34319,154.70,5309123.29,08/07/2026 22:29,KES
INV002253,DS002278,Summit Downstream Ltd,AGO,31492,152.14,4791078.22,07/07/2026 18:31,KES
INV002254,DS002279,Equator Fuels,PMS,31061,164.95,5123630.07,2026-07-08 19:24,KES
INV002255,DS002280,Zenith Petroleum,PMS,25415,165.78,4213358.93,2026-07-09 12:28,KES
INV002256,DS002281,Rift Valley Fuels Ltd,AGO,18999,158.24,3006455.97,14/07/2026 14:12,KES
INV002257,DS002282,Summit Downstream Ltd,PMS,26955,166.44,4486466.93,2026-07-07 19:43,KES
INV002258,DS002283,Kilele Fuels,AGO,22317,154.33,3444143.56,08/07/2026 21:38,KES
INV002259,DS002284,Lakeview Energy,PMS,22199,163.08,3620270.68,07/07/2026 12:21,KES
INV002260,DS002285,Tsavo Energy Group,PMS,22800,164.69,3754931.68,2026-07-09 11:53,KES
INV002261,DS002285,Tsavo Energy Group,PMS,22800,164.69,"3,754,931.68",2026-07-09 12:53,KES
INV002262,DS002287,Kilele Fuels,PMS,31264,164.35,5138106.87,2026-07-14 08:37,KES
INV002263,DS002288,Baraka Downstream,AGO,32658,153.37,5008798.86,2026-07-17 11:45,KES
INV002264,DS002289,Tsavo Energy Group,IK,21393,138.95,"2,972,565.70",08/07/2026 15:38,KES
INV002265,DS002289,Tsavo Energy Group,IK,21393,138.95,2972565.70,2026-07-08 16:38,KES
INV002266,DS002290,Amani Petroleum,PMS,34752,165.64,"5,756,483.22",2026-07-11 16:51,KES
INV002267,DS002291,Crescent Oil Ltd,AGO,29669,153.35,"4,549,833.54",09/07/2026 05:37,KES
INV002268,DS002292,Horizon Oil Marketers,AGO,31936,155.76,4974343.54,2026-07-09 01:56,KES
INV002269,DS002293,Kilele Fuels,PMS,22645,167.14,3784783.35,08/07/2026 20:56,KES
INV002270,DS002294,Delta Oil Marketers,PMS,24714,167.97,4151327.06,09/07/2026 14:05,KES
INV002271,DS002295,Baraka Downstream,IK,22100,139.05,3073106.39,10/07/2026 05:42,KES
INV002272,DS002296,Tsavo Energy Group,PMS,28928,164.54,4759937.30,18/07/2026 15:44,KES
INV002273,DS002297,Zenith Petroleum,AGO,29029,157.12,4561009.25,08/07/2026 12:01,KES
INV002274,DS002298,Baraka Downstream,AGO,21276,154.50,3287042.65,08/07/2026 21:26,KES
INV002275,DS002299,Pioneer Fuels Kenya,IK,32744,137.98,4518020.82,2026-07-08 14:16,KES
INV002276,DS002300,Highland Energy Co,PMS,30360,162.25,4926006.64,09/07/2026 04:10,KES
INV002277,DS002301,Nyanza Petroleum Co,AGO,24807,157.12,3897658.20,08/07/2026 17:01,KES
INV002278,DS002302,Baraka Downstream,AGO,20436,156.04,3188783.30,09/07/2026 20:21,KES
INV002279,DS002303,Kilele Fuels,AGO,28381,157.19,4461075.31,09/07/2026 18:35,KES
INV002280,DS002304,Zenith Petroleum,AGO,20591,157.37,3240430.18,2026-07-12 03:57,KES
INV002281,DS002305,Highland Energy Co,PMS,34775,163.40,5682219.72,2026-07-10 22:24,KES
INV002282,DS002306,Summit Downstream Ltd,IK,29265,140.46,4110565.23,2026-07-10 03:02,KES
INV002283,DS002307,Summit Downstream Ltd,AGO,30225,155.08,4687319.77,2026-07-10 03:27,KES
INV002284,DS002308,Baraka Downstream,AGO,19384,152.73,2960522.77,2026-07-08 18:39,KES
INV002285,DS002309,Highland Energy Co,IK,24348,140.73,3426470.76,2026-07-11 08:39,KES
INV002286,DS002310,Crescent Oil Ltd,AGO,35909,153.83,5523877.76,2026-07-09 01:09,KES
INV002287,DS002311,Aberdare Oil Traders,PMS,28106,164.88,4634227.16,2026-07-09 16:30,KES
INV002288,DS002312,Tsavo Energy Group,AGO,29839,152.47,"4,549,627.38",08/07/2026 21:33,KES
INV002289,DS002313,Crescent Oil Ltd,PMS,27559,164.79,4541557.29,2026-07-08 19:22,KES
INV002290,DS002314,Summit Downstream Ltd,AGO,30446,152.39,4639792.04,2026-07-09 19:49,KES
INV002291,DS002315,Lakeview Energy,PMS,30134,166.79,"5,026,091.33",2026-07-08 17:57,KES
INV002292,DS002316,Mara Fuels,AGO,29013,153.28,4447022.41,11/07/2026 03:37,KES
